---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statAvgFUUtilization::FloatCvt     0.331988      2.31%     19.51% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMult     0.331988      2.31%     21.82% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMultAcc     0.331988      2.31%     24.14% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatDiv     0.165994      1.16%     25.29% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMisc     0.331988      2.31%     27.61% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatSqrt     0.165994      1.16%     28.76% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAdd     0.331988      2.31%     31.08% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAddAcc     0.165994      1.16%     32.24% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAlu     0.331988      2.31%     34.55% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdCmp     0.331988      2.31%     36.87% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdCvt     0.243175      1.70%     38.56% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdMisc     0.331988      2.31%     40.88% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdMult     0.331988      2.31%     43.19% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdMultAcc     0.165994      1.16%     44.35% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShift     0.165994      1.16%     45.50% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShiftAcc     0.165994      1.16%     46.66% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdDiv            0      0.00%     46.66% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSqrt     0.165994      1.16%     47.82% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatAdd     0.331988      2.31%     50.13% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatAlu            0      0.00%     50.13% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatCmp     0.331988      2.31%     52.45% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatCvt            0      0.00%     52.45% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatDiv     0.165994      1.16%     53.60% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMisc     0.331988      2.31%     55.92% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMult            0      0.00%     55.92% # Avg utilization of FU (Count)
