---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statFuBusy::SimdShaSigma3            0      0.00%     31.32% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdPredAlu            0      0.00%     31.32% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::MemRead        97084     68.56%     99.88% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::MemWrite          171      0.12%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMemRead            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMemWrite            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::IprAccess            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::InstPrefetch            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::No_OpClass            0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::IntAlu           55      0.04%      0.04% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::IntMult        43876     29.87%     29.91% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::IntDiv            0      0.00%     29.91% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatAdd           68      0.05%     29.95% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatCmp            0      0.00%     29.95% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatCvt         1415      0.96%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatMult            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatMultAcc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatDiv            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatMisc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::FloatSqrt            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdAdd            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdAddAcc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdAlu            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdCmp            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdCvt            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdMisc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdMult            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdMultAcc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdShift            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdShiftAcc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdDiv            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdSqrt            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatAdd            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatAlu            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatCmp            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatCvt            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatDiv            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatMisc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatMult            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatMultAcc            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatSqrt            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdReduceAdd            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdReduceAlu            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdReduceCmp            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatReduceAdd            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatReduceCmp            0      0.00%     30.92% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdAes            0      0.00%     30.92% # attempts to use FU when none available (Count)
